,chsi_State_FIPS_Code,chsi_County_FIPS_Code,chsi_Strata_Determining_Factors,chsi_CHSI_County_Name,chsi_CHSI_State_Name,chsi_CHSI_State_Abbr,chsi_Strata_ID_Number,chsi_Number_Counties,chsi_Population_Size,chsi_Min_Population_Size,chsi_Max_Population_Size,chsi_Population_Density,chsi_Min_Population_Density,chsi_Max_Population_Density,chsi_Poverty,chsi_Min_Poverty,chsi_Max_Poverty,chsi_Age_19_Under,chsi_Min_Age_19_Under,chsi_Max_Age_19_Under,chsi_Age_19_64,chsi_Min_Age_19_64,chsi_Max_Age_19_65,chsi_Age_65_84,chsi_Min_Age_65_84,chsi_Max_Age_65_85,chsi_Age_85_and_Over,chsi_Min_Age_85_and_Over,chsi_Max_Age_85_and_Over,chsi_White,chsi_Min_White,chsi_Max_White,chsi_Black,chsi_Min_Black,chsi_Max_Black,chsi_Native_American,chsi_Min_Native_American,chsi_Max_Native_American,chsi_Asian,chsi_Min_Asian,chsi_Max_Asian,chsi_Hispanic,chsi_Min_Hispanic,chsi_Max_Hispanic,chsi_FluB_Rpt,chsi_FluB_Ind,chsi_FluB_Exp,chsi_HepA_Rpt,chsi_HepA_Ind,chsi_HepA_Exp,chsi_HepB_Rpt,chsi_HepB_Ind,chsi_HepB_Exp,chsi_Meas_Rpt,chsi_Meas_Ind,chsi_Meas_Exp,chsi_Pert_Rpt,chsi_Pert_Ind,chsi_Pert_Exp,chsi_CRS_Rpt,chsi_CRS_Ind,chsi_CRS_Exp,chsi_Syphilis_Rpt,chsi_Syphilis_Ind,chsi_Syphilis_Exp,chsi_ID_Time_Span,chsi_Pap_Smear,chsi_CI_Min_Pap_Smear,chsi_CI_Max_Pap_Smear,chsi_Mammogram,chsi_CI_Min_Mammogram,chsi_CI_Max_Mammogram,chsi_Proctoscopy,chsi_CI_Min_Proctoscopy,chsi_CI_Max_Proctoscopy,chsi_Pneumo_Vax,chsi_CI_Min_Pneumo_Vax,chsi_CI_Max_Pneumo_Vax,chsi_Flu_Vac,chsi_CI_Min_Flu_Vac,chsi_CI_Max_Flu_Vac,chsi_No_Exercise,chsi_CI_Min_No_Exercise,chsi_CI_Max_No_Exercise,chsi_Few_Fruit_Veg,chsi_CI_Min_Fruit_Veg,chsi_CI_Max_Fruit_Veg,chsi_Obesity,chsi_CI_Min_Obesity,chsi_CI_Max_Obesity,chsi_High_Blood_Pres,chsi_CI_Min_High_Blood_Pres,chsi_CI_Max_High_Blood_Pres,chsi_Smoker,chsi_CI_Min_Smoker,chsi_CI_Max_Smoker,chsi_Diabetes,chsi_CI_Min_Diabetes,chsi_CI_Max_Diabetes,chsi_Uninsured,chsi_Elderly_Medicare,chsi_Disabled_Medicare,chsi_Prim_Care_Phys_Rate,chsi_Dentist_Rate,chsi_Community_Health_Center_Ind,chsi_HPSA_Ind,chsi_ALE,chsi_Min_ALE,chsi_Max_ALE,chsi_US_ALE,chsi_All_Death,chsi_Min_All_Death,chsi_Max_All_Death,chsi_US_All_Death,chsi_CI_Min_All_Death,chsi_CI_Max_All_Death,chsi_Health_Status,chsi_Min_Health_Status,chsi_Max_Health_Status,chsi_US_Health_Status,chsi_CI_Min_Health_Status,chsi_CI_Max_Health_Status,chsi_Unhealthy_Days,chsi_Min_Unhealthy_Days,chsi_Max_Unhealthy_Days,chsi_US_Unhealthy_Days,chsi_CI_Min_Unhealthy_Days,chsi_CI_Max_Unhealthy_Days,chsi_No_HS_Diploma,chsi_Unemployed,chsi_Sev_Work_Disabled,chsi_Major_Depression,chsi_Recent_Drug_Use,chsi_Ecol_Rpt,chsi_Ecol_Rpt_Ind,chsi_Ecol_Exp,chsi_Salm_Rpt,chsi_Salm_Rpt_Ind,chsi_Salm_Exp,chsi_Shig_Rpt,chsi_Shig_Rpt_Ind,chsi_Shig_Exp,chsi_Toxic_Chem,chsi_Carbon_Monoxide_Ind,chsi_Nitrogen_Dioxide_Ind,chsi_Sulfur_Dioxide_Ind,chsi_Ozone_Ind,chsi_Particulate_Matter_Ind,chsi_Lead_Ind,chsi_EH_Time_Span
10,1,21,"frontier status, population size, poverty, age",Chilton,Alabama,AL,32,37,41744,29918,51327,60.0,25.0,310.0,14.9,12.7,17.8,25.0,20.8,25.4,62.6,60.9,67.2,11.3,8.1,13.9,1.2,1.2,2.0,88.3,71.9,98.0,10.5,0.9,24.1,0.3,0.1,5.4,0.4,0.3,2.1,3.7,0.6,6.7,0.0,3.0,0.0,5.0,4.0,4.0,0.0,3.0,4.0,0.0,3.0,0.0,1.0,3.0,2.0,0.0,3.0,0.0,3.0,4.0,2.0,1999-2003,,,,,,,,,,,,,,,,30.3,23.1,37.5,82.8,75.2,90.4,31.2,24.0,38.4,26.5,17.2,35.8,30.0,22.0,38.0,6.0,3.2,8.9,6130.0,4527.0,1307.0,31.1,19.2,1,2,74.1,73.4,77.9,76.5,1040.4,824.0,1076.8,898.6,995.4,1085.5,26.0,9.1,27.7,17.1,19.4,32.7,9.7,5.5,8.6,6,7.5,11.9,9484.0,685.0,1887.0,2355,2009,0.0,3.0,2.0,13.0,3.0,28.0,0.0,3.0,8.0,20846.0,1,1,1,1,1,1,1999-2003
11,1,23,"frontier status, population size, poverty, age, population density",Choctaw,Alabama,AL,66,37,14807,6709,17773,16.0,8.0,19.0,18.7,17.4,29.4,24.9,24.5,34.1,59.5,53.7,62.2,13.7,8.6,13.2,2.0,1.0,2.0,55.7,24.9,97.0,43.9,0.5,71.7,0.1,0.1,53.4,0.1,0.1,0.8,0.8,0.8,83.5,0.0,3.0,0.0,0.0,3.0,18.0,1.0,3.0,5.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,3.0,3.0,8.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,8.5,25.8,13.5,6.6,20.3,2677.0,2148.0,800.0,33.8,20.3,1,1,74.6,71.9,77.0,76.5,975.7,868.3,1244.2,898.6,929.6,1021.8,29.8,14.0,33.7,17.1,20.0,39.6,,4.0,8.5,6,,,3499.0,325.0,589.0,837,701,0.0,3.0,0.0,21.0,3.0,29.0,4.0,3.0,24.0,1997045.0,1,1,1,1,1,1,1994-2003
12,1,25,"frontier status, population size, poverty, age, population density",Clarke,Alabama,AL,51,33,27269,27269,43226,22.0,14.0,41.0,19.2,18.0,24.6,27.3,23.5,32.2,58.5,54.9,62.5,12.4,9.6,12.6,1.8,1.2,1.8,55.8,48.6,97.0,43.7,0.7,50.7,0.2,0.2,7.1,0.2,0.2,2.3,0.7,1.0,67.7,3.0,4.0,0.0,0.0,3.0,7.0,0.0,3.0,6.0,0.0,3.0,0.0,0.0,3.0,6.0,0.0,3.0,0.0,4.0,4.0,3.0,1999-2003,,,,,,,,,,,,,,,,31.5,22.0,41.1,,,,,,,,,,,,,15.8,8.2,23.4,4593.0,3850.0,1150.0,55.0,29.3,2,2,74.0,72.3,77.3,76.5,982.0,780.2,1108.1,898.6,931.2,1032.8,,18.3,31.7,17.1,,,5.8,5.5,8.0,6,3.6,8.0,5196.0,594.0,972.0,1494,1290,0.0,3.0,0.0,12.0,3.0,28.0,1.0,3.0,15.0,545514.0,1,1,1,1,1,1,1999-2003
13,1,27,"frontier status, population size, poverty, age, population density",Clay,Alabama,AL,63,32,13964,9378,21479,23.0,24.0,32.0,14.0,12.1,16.5,22.4,21.1,24.8,60.3,56.7,62.7,14.9,11.8,17.2,2.5,1.6,3.3,84.2,68.0,98.5,15.0,0.3,31.6,0.3,0.1,0.7,0.1,0.1,0.6,2.1,0.8,2.8,0.0,3.0,0.0,1.0,3.0,11.0,2.0,3.0,4.0,0.0,3.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,7.0,4.0,4.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9,14.3,33.5,12.2,4.4,20.0,2320.0,2198.0,610.0,35.8,14.3,2,1,74.9,74.5,77.0,76.5,950.3,872.1,1044.9,898.6,904.6,996.0,,13.0,31.9,17.1,,,7.1,5.0,9.1,6,4.6,9.6,3333.0,266.0,624.0,814,664,2.0,4.0,1.0,14.0,3.0,18.0,3.0,3.0,4.0,209084.0,1,1,1,1,1,1,1994-2003
14,1,29,"frontier status, population size, poverty, age",Cleburne,Alabama,AL,41,47,14460,6602,24509,26.0,20.0,1362.0,14.0,12.5,17.5,23.3,21.8,25.9,62.6,56.1,64.1,12.8,10.0,16.0,1.4,1.2,3.3,95.3,59.0,98.4,3.8,0.6,40.2,0.3,0.1,0.5,0.2,0.1,1.8,1.8,0.7,6.5,0.0,3.0,1.0,1.0,3.0,3.0,0.0,3.0,4.0,0.0,3.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,2.0,3.0,3.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,3.6,17.5,2107.0,1852.0,646.0,0.0,6.9,2,1,75.3,73.3,76.8,76.5,1072.8,909.2,1133.1,898.6,1018.9,1126.7,,12.9,25.5,17.1,,,8.0,4.5,8.5,6,5.1,10.8,3695.0,234.0,597.0,833,697,1.0,4.0,1.0,15.0,3.0,26.0,4.0,3.0,12.0,869963.0,1,1,1,1,1,1,1994-2003
15,1,31,"frontier status, population size, poverty, age",Coffee,Alabama,AL,32,37,45567,29918,51327,67.0,25.0,310.0,13.7,12.7,17.8,24.5,20.8,25.4,61.1,60.9,67.2,12.9,8.1,13.9,1.5,1.2,2.0,77.9,71.9,98.0,18.5,0.9,24.1,0.9,0.1,5.4,1.2,0.3,2.1,3.2,0.6,6.7,0.0,3.0,0.0,1.0,3.0,4.0,0.0,3.0,4.0,0.0,3.0,0.0,5.0,4.0,2.0,0.0,3.0,0.0,2.0,4.0,2.0,1999-2003,82.1,72.2,91.9,,,,,,,,,,,,,23.3,17.2,29.4,,,,25.5,18.7,32.3,31.3,21.7,40.9,23.0,16.9,29.1,10.3,4.1,16.6,6764.0,6099.0,1366.0,48.3,39.5,1,2,75.9,73.4,77.9,76.5,923.6,824.0,1076.8,898.6,885.0,962.2,19.1,9.1,27.7,17.1,13.7,24.4,7.1,5.5,8.6,6,5.4,8.8,8316.0,694.0,1940.0,2590,2179,1.0,3.0,2.0,85.0,4.0,31.0,81.0,4.0,9.0,1002559.0,1,1,1,1,1,1,1999-2003
16,1,33,"frontier status, population size, poverty, age",Colbert,Alabama,AL,21,44,54660,53309,92614,92.0,40.0,201.0,14.0,9.8,13.5,23.0,20.6,24.8,60.9,57.7,62.9,14.0,12.6,17.5,2.0,1.7,3.2,81.9,82.8,97.9,16.7,0.4,14.9,0.4,0.1,1.3,0.3,0.3,1.1,1.3,0.8,8.5,1.0,3.0,3.0,0.0,3.0,5.0,5.0,4.0,5.0,0.0,3.0,0.0,2.0,3.0,8.0,0.0,3.0,0.0,1.0,3.0,3.0,1999-2003,84.3,76.2,92.5,,,,,,,,,,,,,30.2,23.3,37.2,76.9,66.8,86.9,30.1,22.2,38.0,,,,21.7,15.5,27.9,13.6,8.9,18.3,8141.0,8226.0,2302.0,60.4,31.1,1,2,75.3,75.3,78.9,76.5,964.4,755.9,958.4,898.6,930.2,998.6,20.3,13.0,23.4,17.1,14.6,26.1,5.6,5.3,7.4,6,4.1,7.1,10160.0,1203.0,2463.0,3162,2606,0.0,3.0,5.0,28.0,3.0,36.0,1.0,3.0,8.0,5860561.0,1,1,1,1,1,1,1999-2003
17,1,35,"frontier status, population size, poverty, age, population density",Conecuh,Alabama,AL,75,37,13257,6228,19495,16.0,15.0,22.0,22.0,17.0,24.9,25.3,22.3,28.6,59.3,55.2,63.8,13.4,11.0,15.1,2.1,1.8,2.6,55.3,30.0,97.1,44.1,1.1,69.6,0.2,0.1,1.6,0.1,0.1,0.5,0.9,0.7,37.8,1.0,4.0,0.0,2.0,3.0,10.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,3.0,8.0,0.0,3.0,0.0,1.0,3.0,6.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,3.7,20.9,8.2,2.9,13.6,2657.0,1947.0,725.0,60.3,7.5,1,1,73.0,72.1,76.4,76.5,1093.6,908.9,1153.6,898.6,1043.1,1144.1,19.1,18.5,33.0,17.1,9.3,28.9,7.4,4.2,9.4,6,4.6,10.1,2872.0,296.0,576.0,746,635,0.0,3.0,1.0,19.0,3.0,24.0,3.0,3.0,8.0,77918.0,1,1,1,1,1,1,1994-2003
18,1,37,"frontier status, population size, poverty, age",Coosa,Alabama,AL,41,47,11162,6602,24509,17.0,20.0,1362.0,13.4,12.5,17.5,23.2,21.8,25.9,61.2,56.1,64.1,13.8,10.0,16.0,1.8,1.2,3.3,67.6,59.0,98.4,31.6,0.6,40.2,0.3,0.1,0.5,0.1,0.1,1.8,1.5,0.7,6.5,1.0,4.0,1.0,0.0,3.0,2.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,15.0,4.0,2.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,6.1,24.0,2028.0,1562.0,621.0,9.0,9.0,1,1,74.9,73.3,76.8,76.5,909.2,909.2,1133.1,898.6,856.9,961.5,18.3,12.9,25.5,17.1,8.9,27.7,4.9,4.5,8.5,6,2.2,7.5,2707.0,231.0,422.0,645,517,0.0,3.0,1.0,4.0,3.0,23.0,5.0,3.0,11.0,25245.0,1,1,1,1,1,1,1994-2003
19,1,39,"frontier status, population size, poverty, age",Covington,Alabama,AL,35,27,37003,27228,49644,36.0,32.0,87.0,17.5,14.6,20.3,23.4,21.8,26.5,58.7,57.6,62.1,15.5,12.6,16.6,2.5,1.6,2.6,86.1,62.3,98.0,12.6,0.5,36.6,0.5,0.2,17.0,0.3,0.3,0.7,0.9,0.8,16.0,2.0,4.0,2.0,2.0,3.0,9.0,0.0,3.0,6.0,0.0,3.0,0.0,1.0,3.0,4.0,0.0,3.0,0.0,7.0,4.0,6.0,1999-2003,84.6,75.6,93.6,,,,,,,,,,,,,28.8,21.1,36.6,,,,30.2,22.1,38.3,,,,27.8,19.4,36.1,12.1,6.8,17.5,6094.0,6401.0,1583.0,59.5,24.3,1,2,74.7,73.5,75.7,76.5,999.7,930.6,1096.3,898.6,959.9,1039.5,22.0,20.5,30.1,17.1,15.4,28.6,5.2,5.2,8.7,6,3.6,6.8,8116.0,686.0,1763.0,2131,1748,0.0,3.0,2.0,36.0,4.0,30.0,9.0,3.0,22.0,5291.0,1,1,1,1,1,1,1999-2003
20,1,41,"frontier status, population size, poverty, age, population density",Crenshaw,Alabama,AL,71,33,13727,7147,20507,23.0,19.0,28.0,17.6,16.2,21.1,24.2,20.0,25.2,58.7,56.6,63.8,14.9,12.1,18.3,2.3,1.6,2.7,74.6,57.6,99.0,24.6,0.2,41.9,0.4,0.1,0.8,0.1,0.1,0.7,0.8,0.5,17.8,0.0,3.0,0.0,0.0,3.0,7.0,2.0,3.0,3.0,0.0,3.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,16.0,4.0,5.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2504.0,2272.0,568.0,14.6,14.6,1,1,73.7,73.1,76.2,76.5,1058.7,937.7,1087.4,898.6,1009.4,1107.9,,18.4,35.9,17.1,,,,4.7,9.0,6,,,3755.0,271.0,692.0,783,651,0.0,3.0,0.0,21.0,4.0,20.0,3.0,3.0,7.0,,1,1,1,1,1,1,1994-2003
21,1,43,"frontier status, population size, poverty, age",Cullman,Alabama,AL,21,44,79886,53309,92614,108.0,40.0,201.0,13.3,9.8,13.5,23.9,20.6,24.8,61.3,57.7,62.9,13.3,12.6,17.5,1.5,1.7,3.2,97.3,82.8,97.9,1.2,0.4,14.9,0.4,0.1,1.3,0.3,0.3,1.1,3.1,0.8,8.5,3.0,4.0,4.0,5.0,3.0,8.0,3.0,3.0,8.0,0.0,3.0,0.0,2.0,3.0,12.0,0.0,3.0,0.0,0.0,3.0,4.0,1999-2003,,,,,,,,,,,,,,,,29.4,23.9,34.9,76.2,69.4,83.0,22.2,17.0,27.4,35.0,26.0,44.0,27.6,21.9,33.3,10.0,6.5,13.5,11912.0,11129.0,2400.0,53.8,22.5,1,2,75.3,75.3,78.9,76.5,1028.7,755.9,958.4,898.6,998.2,1059.2,23.8,13.0,23.4,17.1,18.7,28.9,8.2,5.3,7.4,6,6.6,9.8,16275.0,1367.0,3993.0,4572,3803,0.0,3.0,8.0,60.0,4.0,51.0,15.0,4.0,12.0,1565840.0,1,1,1,1,1,1,1999-2003
22,1,45,"frontier status, population size, poverty, age",Dale,Alabama,AL,33,41,48748,27640,49369,87.0,20.0,98.0,15.8,11.5,16.3,27.7,24.0,31.3,59.4,57.8,63.1,11.8,8.3,12.5,1.2,0.9,2.0,75.5,65.1,97.6,20.9,0.3,33.6,0.5,0.2,6.0,1.3,0.3,2.0,3.2,1.0,27.6,1.0,3.0,0.0,3.0,3.0,5.0,3.0,3.0,5.0,0.0,3.0,0.0,0.0,3.0,7.0,0.0,3.0,0.0,0.0,3.0,5.0,1999-2003,,,,,,,,,,,,,,,,30.4,22.8,37.9,79.5,71.7,87.3,25.0,18.4,31.5,,,,29.3,21.8,36.8,12.1,7.4,16.7,7831.0,7809.0,2314.0,24.6,22.6,2,1,75.5,74.0,77.3,76.5,987.4,836.7,1050.9,898.6,946.5,1028.4,23.9,13.4,24.7,17.1,17.0,30.8,5.8,5.2,7.3,6,4.2,7.4,7021.0,828.0,1811.0,2655,2280,0.0,3.0,2.0,73.0,4.0,42.0,17.0,4.0,17.0,90996.0,1,1,1,1,1,1,1999-2003
23,1,47,"frontier status, population size, poverty, age, population density",Dallas,Alabama,AL,52,40,44366,25732,47941,45.0,46.0,68.0,25.0,16.2,26.3,29.0,22.0,29.1,57.4,58.1,63.2,12.1,9.2,13.2,1.5,1.1,1.8,32.4,32.9,98.6,66.9,0.6,66.3,0.1,0.1,2.1,0.3,0.1,0.8,0.6,0.6,13.8,0.0,3.0,0.0,1.0,3.0,5.0,1.0,3.0,5.0,0.0,3.0,0.0,2.0,4.0,2.0,0.0,3.0,0.0,3.0,3.0,7.0,1999-2003,87.1,78.7,95.5,,,,,,,,,,,,,31.5,23.9,39.1,85.9,79.4,92.4,36.6,28.8,44.5,,,,20.4,13.9,27.0,11.5,7.2,15.7,9242.0,6424.0,2302.0,101.4,38.3,1,2,72.1,71.6,75.4,76.5,1136.0,950.0,1196.0,898.6,1093.4,1178.5,25.1,19.7,31.8,17.1,18.8,31.5,7.0,5.8,9.5,6,5.2,8.8,8207.0,1260.0,2183.0,2378,2155,0.0,3.0,0.0,30.0,3.0,44.0,9.0,3.0,21.0,2011358.0,1,1,1,1,1,1,1999-2003
24,1,49,"frontier status, population size, poverty, age",DeKalb,Alabama,AL,24,35,67271,57558,94198,86.0,40.0,257.0,15.1,12.3,16.6,25.0,21.0,26.2,61.2,57.9,61.9,12.3,12.0,16.6,1.6,1.6,3.0,96.0,83.7,97.0,1.8,0.8,13.7,0.8,0.2,2.3,0.3,0.3,1.5,8.8,0.7,15.0,1.0,3.0,3.0,4.0,3.0,10.0,1.0,3.0,7.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,3.0,3.0,1999-2003,84.8,77.5,92.0,,,,,,,,,,,,,37.0,30.4,43.6,80.7,74.0,87.5,24.3,18.2,30.3,35.3,25.8,44.8,19.1,13.6,24.6,7.8,4.6,11.0,12260.0,8411.0,2351.0,34.2,19.3,1,2,75.1,74.5,77.1,76.5,960.6,865.2,1013.5,898.6,927.8,993.3,22.0,14.7,24.5,17.1,17.0,27.1,7.2,5.7,8.2,6,5.8,8.7,16525.0,1414.0,2949.0,3790,3150,2.0,4.0,3.0,21.0,3.0,46.0,12.0,4.0,23.0,217675.0,1,1,1,1,1,1,1999-2003
25,1,51,"frontier status, population size, poverty, age",Elmore,Alabama,AL,19,37,73937,53919,98288,119.0,36.0,280.0,12.5,10.3,13.9,25.1,22.3,25.7,64.0,60.4,65.8,9.8,8.2,13.2,1.2,1.1,2.3,77.3,77.6,97.5,20.7,0.4,20.7,0.4,0.2,2.1,0.5,0.5,2.5,1.7,0.8,4.6,1.0,3.0,3.0,5.0,3.0,7.0,0.0,3.0,7.0,0.0,3.0,0.0,3.0,3.0,14.0,0.0,3.0,0.0,8.0,4.0,0.0,1999-2003,90.3,85.0,95.6,,,,,,,,,,,,,27.7,22.0,33.4,85.0,78.6,91.3,24.8,19.2,30.4,23.0,15.6,30.4,22.6,17.1,28.1,5.5,3.2,7.8,8320.0,7792.0,2167.0,33.8,16.2,1,2,75.2,74.9,79.3,76.5,946.9,742.3,1003.6,898.6,911.8,982.1,15.1,9.6,24.2,17.1,10.9,19.3,5.8,4.9,7.5,6,4.5,7.0,10979.0,1091.0,2028.0,4170,3646,3.0,3.0,7.0,70.0,4.0,51.0,15.0,4.0,14.0,74339.0,1,1,1,1,1,1,1999-2003
26,1,53,"frontier status, population size, poverty, age, population density",Escambia,Alabama,AL,51,33,38082,27269,43226,40.0,14.0,41.0,18.6,18.0,24.6,24.4,23.5,32.2,61.4,54.9,62.5,12.5,9.6,12.6,1.7,1.2,1.8,64.3,48.6,97.0,31.7,0.7,50.7,2.9,0.2,7.1,0.3,0.2,2.3,1.0,1.0,67.7,2.0,4.0,0.0,0.0,3.0,10.0,2.0,3.0,8.0,0.0,3.0,0.0,0.0,3.0,8.0,0.0,3.0,0.0,3.0,4.0,4.0,1999-2003,85.6,76.9,94.2,,,,,,,,,,,,,34.3,26.3,42.3,87.1,80.5,93.6,33.7,25.4,41.9,,,,26.1,18.1,34.1,11.4,6.3,16.5,6490.0,5064.0,1476.0,57.8,26.3,1,2,73.2,72.3,77.3,76.5,1042.6,780.2,1108.1,898.6,998.5,1086.8,31.2,18.3,31.7,17.1,23.7,38.8,7.5,5.5,8.0,6,5.3,9.7,8120.0,721.0,1763.0,2165,1834,1.0,4.0,0.0,51.0,4.0,38.0,25.0,4.0,21.0,2302304.0,1,1,1,1,1,1,1999-2003
27,1,55,"frontier status, population size, poverty",Etowah,Alabama,AL,6,53,103189,111380,231954,193.0,43.0,697.0,15.7,12.4,16.5,24.0,22.4,29.6,60.3,57.8,62.9,13.9,8.5,16.2,1.8,1.1,2.7,83.8,65.8,95.0,14.6,1.0,30.1,0.3,0.3,1.9,0.5,0.7,3.4,2.4,1.9,21.0,3.0,4.0,0.0,4.0,3.0,9.0,12.0,4.0,12.0,0.0,3.0,0.0,0.0,3.0,12.0,0.0,3.0,0.0,26.0,4.0,6.0,2001-2003,77.6,71.7,83.6,77.2,69.2,85.3,38.9,31.1,46.8,61.7,52.3,71.0,57.6,48.1,67.1,34.1,29.6,38.5,81.4,76.0,86.8,27.1,22.8,31.3,38.2,31.2,45.2,31.5,26.8,36.2,10.2,7.5,12.9,16180.0,15265.0,4508.0,72.7,42.6,1,2,73.5,73.5,77.3,76.5,1091.5,829.9,1032.7,898.6,1057.5,1125.4,24.1,12.7,21.7,17.1,20.3,28.0,8.0,5.2,7.6,6,6.8,9.1,18341.0,1982.0,4505.0,5897,4895,0.0,3.0,3.0,35.0,3.0,49.0,8.0,3.0,31.0,1619985.0,1,1,1,1,1,1,2001-2003
28,1,57,"frontier status, population size, poverty, age, population density",Fayette,Alabama,AL,63,32,18228,9378,21479,29.0,24.0,32.0,16.1,12.1,16.5,23.5,21.1,24.8,60.4,56.7,62.7,13.6,11.8,17.2,2.4,1.6,3.3,87.4,68.0,98.5,11.8,0.3,31.6,0.2,0.1,0.7,0.3,0.1,0.6,0.9,0.8,2.8,0.0,3.0,0.0,2.0,3.0,15.0,2.0,3.0,6.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,3.0,4.0,6.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,32.7,22.8,42.6,,,,21.2,13.0,29.4,12.7,6.6,18.8,2358.0,2544.0,731.0,60.3,16.5,2,2,73.9,74.5,77.0,76.5,979.6,872.1,1044.9,898.6,938.5,1020.7,32.7,13.0,31.9,17.1,23.4,42.0,10.0,5.0,9.1,6,7.2,12.8,4298.0,315.0,931.0,1049,862,0.0,3.0,2.0,32.0,4.0,24.0,1.0,3.0,6.0,71686.0,1,1,1,1,1,1,1994-2003
29,1,59,"frontier status, population size, poverty, age, population density",Franklin,Alabama,AL,49,35,30737,28892,46496,48.0,31.0,61.0,17.4,12.7,16.3,24.6,20.8,25.5,60.2,56.5,61.1,13.7,12.2,18.7,1.5,1.9,3.1,94.1,70.9,97.4,4.2,0.3,27.6,0.4,0.2,1.6,0.6,0.2,1.0,10.7,0.8,12.5,0.0,3.0,2.0,0.0,3.0,5.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,3.0,9.0,0.0,3.0,0.0,1.0,4.0,2.0,1999-2003,85.0,75.3,94.8,,,,,,,,,,,,,28.9,19.0,38.9,85.5,75.7,95.3,,,,,,,,,,7.2,2.9,11.6,5977.0,4871.0,1320.0,35.8,22.8,1,2,73.6,73.9,77.6,76.5,1091.7,802.3,1046.3,898.6,1042.5,1141.0,25.0,14.1,27.1,17.1,15.9,34.1,,5.4,8.4,6,,,7922.0,664.0,1479.0,1742,1456,0.0,3.0,2.0,26.0,4.0,20.0,4.0,4.0,6.0,93630.0,1,1,1,1,1,1,1999-2003
30,1,61,"frontier status, population size, poverty, age, population density",Geneva,Alabama,AL,64,41,25735,9340,25391,45.0,35.0,46.0,17.6,12.0,15.7,22.9,19.6,24.3,59.9,58.6,61.6,15.1,12.9,17.7,2.1,1.6,2.9,87.8,87.8,98.8,10.8,0.4,10.8,0.7,0.1,0.9,0.2,0.1,0.5,2.0,0.6,7.8,0.0,3.0,0.0,1.0,3.0,8.0,2.0,3.0,5.0,0.0,3.0,0.0,2.0,4.0,5.0,0.0,3.0,0.0,3.0,4.0,0.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,34.5,24.5,44.5,,,,,,,9.4,4.0,14.7,4759.0,4173.0,1118.0,35.0,15.5,2,1,74.7,74.0,76.9,76.5,984.9,869.0,1083.5,898.6,949.9,1020.0,25.6,12.2,30.3,17.1,17.2,34.0,6.3,5.2,9.5,6,4.1,8.5,6209.0,409.0,1293.0,1492,1218,2.0,4.0,3.0,69.0,4.0,38.0,7.0,4.0,10.0,161155.0,1,1,1,1,1,1,1994-2003
31,1,63,"frontier status, population size, poverty, age, population density",Greene,Alabama,AL,75,37,9661,6228,19495,15.0,15.0,22.0,24.9,17.0,24.9,28.0,22.3,28.6,57.9,55.2,63.8,12.0,11.0,15.1,2.1,1.8,2.6,19.9,30.0,97.1,79.7,1.1,69.6,0.1,0.1,1.6,0.2,0.1,0.5,0.7,0.7,37.8,0.0,3.0,0.0,0.0,3.0,7.0,1.0,3.0,3.0,0.0,3.0,0.0,1.0,4.0,6.0,0.0,3.0,0.0,11.0,4.0,4.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,0.0,14.5,2384.0,1287.0,461.0,31.1,10.4,1,1,72.7,72.1,76.4,76.5,1050.9,908.9,1153.6,898.6,990.3,1111.6,,18.5,33.0,17.1,,,,4.2,9.4,6,,,2156.0,210.0,429.0,524,468,0.0,3.0,1.0,11.0,3.0,17.0,6.0,4.0,6.0,3448520.0,1,1,1,1,1,1,1994-2003
